login; location; place; followers; contributions; stars; user_stars; language
xeeevi;Barcelona;Barcelona;0;10;0;0;JavaScript
r0uzic;Barcelona, Spain;Barcelona;0;10;0;1;
XaviTad;Barcelona;Barcelona;0;10;0;0;CSS and HTML
burakukula;Barcelona, Spain;Barcelona;3;10;0;0;CSS
Jypy;Barcelona;Barcelona;0;10;3;2;Shell
raulillana;08016, Barcelona, Spain;Barcelona;6;10;1;96;JavaScript
roowifi;Barcelona, Spain;Barcelona;0;10;0;0;C
michirohrer;Barcelona;Barcelona;0;10;0;0;CoffeeScript
remosu;Barcelona;Barcelona;4;10;35;593;Python
rcabamo;Barcelona;Barcelona;55;10;168;669;Objective-C and Ruby
jsampedro77;Arenys de Munt, Barcelona;Barcelona;5;10;6;19;PHP
danksearle;Barcelona, Spain;Barcelona;1;10;0;3;PHP
pablomoreno61;Barcelona;Barcelona;0;10;0;0;PHP
hydex86;Barcelona, Spain;Barcelona;3;10;2;37;Objective-C
dberga;Barcelona;Barcelona;3;10;0;27;C++
sdivad;Barcelona, Spain;Barcelona;3;10;9;1;Python
obarcelonap;Barcelona;Barcelona;0;10;2;14;JavaScript
yramirezc;Tarragona, Spain;Tarragona;0;10;0;0;C++
SmasSive;Barcelona;Barcelona;5;9;13;4;Java
vicktor;Barcelona;Barcelona;13;9;49;280;Java
jfbarranco;Barcelona, Catalonia;Barcelona;5;9;0;0;
jmprusi;Barcelona;Barcelona;16;9;4;496;Shell
anortef;Barcelona;Barcelona;1;9;0;0;Shell
gabi493;Barcelona, Spain;Barcelona;3;9;0;0;Perl
jaumecolom;Terrassa, Barcelona;Barcelona;0;9;1;0;Java
smironescu;Barcelona;Barcelona;0;9;0;1;CSS
ondonadas;Barcelona;Barcelona;0;9;1;2;Shell
danigosa;Barcelona;Barcelona;16;9;21;33;Python
alfonsojimenez;Barcelona, Spain;Barcelona;35;9;20;44;Ruby
kuduka;Catalonia;Catalunya;0;9;0;0;Shell
tkanzakic;Girona, Catalonia, Spain;Catalunya;5;9;1;39;Objective-C
xavividal;Terrassa (Catalunya);Catalunya;21;9;0;1;ApacheConf
tetio;Vilanova i la Geltrú, Catalunya, Europe;Catalunya;1;9;6;6;JavaScript
alaramar;Barcelona;Barcelona;1;9;0;0;Batchfile
PCerralbo;Barcelona;Barcelona;0;9;0;0;
pelayomendez;Barcelona, Spain;Barcelona;16;9;62;46;C++
jcasadella;Barcelona;Barcelona;5;9;1;6;Scala and JavaScript
alcaina;Barcelona. Spain;Barcelona;5;9;0;0;R
GA1;Barcelona, Spain;Barcelona;2;9;0;0;Java and Python
gpbonifazi;Barcelona, Spain;Barcelona;5;9;6;16;JavaScript
alexmarton;Barcelona;Barcelona;0;9;0;0;PHP
willylatorre;Barcelona;Barcelona;2;9;14;4;Java
juansalvatella;Barcelona;Barcelona;1;9;0;0;CSS
ericmarcos;Barcelona;Barcelona;2;9;0;58;Python
rubiaonrails;Barcelona;Barcelona;22;9;0;0;CSS
jjrumi;Barcelona, Spain;Barcelona;10;9;1;4;PHP
ivannis;Barcelona;Barcelona;5;9;0;20;PHP
nottu2584;Barcelona, Spain;Barcelona;0;9;0;0;PHP
ls30657;Barcelona;Barcelona;1;9;0;1;C and HTML
karimhossenbux;Barcelona;Barcelona;9;9;0;216;CSS
turbohz;Barcelona;Barcelona;5;9;4;54;JavaScript
albertboada;Barcelona;Barcelona;9;9;9;76;PHP
sbonoc;Badalona, Barcelona;Barcelona;1;9;0;10;Java
lant;Barcelona;Barcelona;15;9;28;54;Java
albertca;Sabadell, Barcelona;Barcelona;9;9;9;4;Python
AngelVillanueva;Barcelona;Barcelona;0;9;2;4;JavaScript
gracielarock;Barcelona;Barcelona;0;9;0;0;CSS and HTML
puxan;Barcelona;Barcelona;0;9;0;0;C++
suilillo;Vilafranca del Penedès, Barcelona.;Barcelona;1;9;0;4;JavaScript
pyivanc;Barcelona, Spain;Barcelona;6;9;3;5;Python
aleixrodri98;Barcelona;Barcelona;0;9;0;0;Python
gpunti;Barcelona;Barcelona;0;9;2;0;Batchfile
martyN1;Girona;Gerona;0;9;0;1;HTML
amalinovskiy;Barcelona;Barcelona;1;9;3;4;HTML
ThXou;Barcelona;Barcelona;1;9;7;30;Objective-C
gcq;Barcelona, Spain;Barcelona;6;9;15;190;Python
gerardcobas;Barcelona;Barcelona;3;9;2;5;C
darak1313;Barcelona;Barcelona;1;9;1;0;Shell
lulacourt;Barcelona;Barcelona;0;9;0;0;R
asllop;Barcelona (Catalonia);Barcelona;2;9;4;5;HTML and JavaScript
petrusqui;Barcelona;Barcelona;1;9;0;1;Java
CSUC;Barcelona;Barcelona;0;9;0;2;Java
rubenlucena;Barcelona;Barcelona;2;9;0;6;CSS
LuisMuniz;Tarragona, Spain;Tarragona;1;9;0;5;CSS
Elexy;Tarragona area, Spain;Tarragona;12;9;14;43;JavaScript
fontinixxl;Tarragona;Tarragona;1;9;1;1;PHP
PepJorge;Girona;Gerona;3;8;0;0;
nubotica;Barcelona, Spain;Barcelona;0;8;0;0;JavaScript and CSS
dtamajon;Barcelona;Barcelona;1;8;0;0;JavaScript
yagoff;Barcelona;Barcelona;2;8;1;8;JavaScript and Ruby
abaranguer;Barcelona - Catalunya;Barcelona;0;8;0;0;Python
juagardac;Barcelona;Barcelona;0;8;0;0;HTML
artpok;Barcelona - Spain;Barcelona;0;8;2;0;CSS
frankespasa;Barcelona;Barcelona;1;8;0;0;
jorditorra;Barcelona;Barcelona;1;8;0;0;HTML and JavaScript
drjoju;Sant Cugat del Vallés - Barcelona - Spain;Barcelona;1;8;0;6;C
alexresta;Barcelona;Barcelona;1;8;3;1;CSS
ImmaLlobet;Barcelona;Barcelona;0;8;0;0;HTML
PCASME;Barcelona, Spain;Barcelona;1;8;0;16;HTML
albestia;Barcelona - Spain;Barcelona;0;8;1;5;Java
mromerog;Barcelona;Barcelona;1;8;0;0;C
manugarciaes;Barcelona;Barcelona;2;8;5;4;PHP
xaviermvives;Barcelona;Barcelona;0;8;0;1;JavaScript
kooso;Barcelona;Barcelona;9;8;0;27;CSS
jonathanvila;Barcelona, Spain;Barcelona;3;8;0;4;Java
slaurie;Barcelona;Barcelona;1;8;0;1;Python
philoliver;Spain, Barcelona;Barcelona;1;8;0;0;CSS
apxat;Spain, Barcelona;Barcelona;0;8;0;0;Python
ShantiSR;Tarragona, Spain;Tarragona;6;8;13;1.2k;Objective-C
tdmsolutions;Barcelona;Barcelona;2;8;6;0;C#
marcpuig;Barcelona;Barcelona;0;8;0;1;C
marinabj;Barcelona;Barcelona;0;8;0;0;
xabierlegasa;Barcelona;Barcelona;9;8;2;4;PHP
rromerogar;Barcelona;Barcelona;1;8;0;18;Java
Marina42;Barcelona;Barcelona;3;8;1;0;Java
aiorla;Barcelona;Barcelona;0;8;0;3;
cristiangauma;Barcelona;Barcelona;2;8;0;41;Shell
eduguiu;Barcelona;Barcelona;0;8;0;0;
mcanes;Barcelona;Barcelona;13;8;3;145;Python
bmunslow;Lleida;Lleida;2;8;0;12;CSS
dsoms;Girona, Catalonia;Catalunya;3;8;2;52;Python
cgarciap;Catalonia;Catalunya;0;8;0;0;
masterguru;Catalonia;Catalunya;3;8;1;0;PHP
andyw0101;Barcelona, Spain;Barcelona;0;8;0;1;
fegabe;Barcelona;Barcelona;34;8;8;479;Java
patxi80;Barcelona;Barcelona;4;8;2;0;JavaScript
codeboost;Barcelona;Barcelona;18;8;190;18;JavaScript
thomasmaas;Barcelona, Spain;Barcelona;7;8;5;104;Ruby and JavaScript
sdecandelario;Barcelona, Spain;Barcelona;5;8;1;9;PHP
bertbalcaen;Barcelona, Spain / Ghent, Belgium;Barcelona;10;8;4;23;PHP
jpallares;Barcelona, Spain;Barcelona;3;8;0;1;HTML
RainCT;Barcelona;Barcelona;11;8;7;20;Python
Welcius;Barcelona;Barcelona;0;8;0;2;Batchfile
pablor;Barcelona;Barcelona;12;8;4;5;PHP
jeromehubert;Barcelona;Barcelona;17;8;2;455;PHP
eberhm;Barcelona;Barcelona;24;8;26;129;JavaScript
viatgers;Barcelona;Barcelona;0;8;0;1;R
javiercasares;Barcelona, Spain;Barcelona;1;8;0;14;
djuery;Barcelona;Barcelona;0;8;0;1;R
agustifernandez;Barcelona;Barcelona;2;8;0;440;
serdaradali;Barcelona;Barcelona;1;8;0;9;JavaScript
dormi;Barcelona;Barcelona;3;8;3;6;Ruby
cbmarc;Barcelona;Barcelona;3;8;2;3;Java
ondono;Barcelona;Barcelona;0;8;0;2;
natxo-kodify;Barcelona;Barcelona;1;8;2;0;PHP
montes;Barcelona;Barcelona;17;8;25;210;PHP
marcbeldata;Barcelona;Barcelona;0;8;0;0;R and HTML
andrescarceller;London and Barcelona;Barcelona;0;8;0;13;CSS
victorcl;Barcelona;Barcelona;10;8;0;16;PHP
lumunez;Barcelona;Barcelona;0;8;0;0;CSS
iamyellow;barcelona;Barcelona;82;8;174;51;Objective-C
AlbertCalvet;Barcelona;Barcelona;0;8;0;0;HTML and PHP
abevallez;Barcelona;Barcelona;0;8;3;12;PHP
Siftah;Barcelona, España;Barcelona;0;8;1;1;PHP
Avengis;Girona, Catalonia, Spain;Gerona;0;8;0;0;HTML and JavaScript
ablancoj;Tarragona;Tarragona;0;8;0;0;Java
abraao;Barcelona, Spain;Barcelona;5;7;15;45;Java
mayorova;Barcelona;Barcelona;8;7;1;113;Java
tothomweb;Girona;Gerona;1;7;0;0;
jmrcs;Barcelona;Barcelona;3;7;0;7;PHP
omuresc;Barcelona & London;Barcelona;0;7;0;0;R
elribonazo;Barcelona;Barcelona;3;7;2;0;JavaScript
lluisgarcia;Sabadell (Barcelona, Spain);Barcelona;2;7;16;0;C
Archel;Barcelona;Barcelona;1;7;0;0;CSS
handrez;Barcelona, Spain;Barcelona;1;7;0;57;HTML and Java
sergicase;Barcelona , Spain;Barcelona;2;7;0;0;CoffeeScript
shake729;Barcelona;Barcelona;0;7;0;0;Java and C
adcortes;Barcelona;Barcelona;1;7;0;0;CSS
paologambardella;Barcelona;Barcelona;0;7;0;0;C#
grypp;Barcelona;Barcelona;5;7;3;12;C
jeromerader;Barcelona, Spain;Barcelona;0;7;0;0;R
Eutherio;Barcelona;Barcelona;0;7;0;0;CSS
gpalomar;Barcelona;Barcelona;9;7;7;33;HTML
afernandez90;Martorell (Barcelona);Barcelona;1;7;0;0;C++
monikajuaristi;Barcelona , Catalunya;Barcelona;5;7;0;0;CSS
plushgraffiti;Barcelona, Spain;Barcelona;4;7;1;29;JavaScript
bensventures;Barcelona;Barcelona;7;7;17;17;JavaScript
jotabono;Barcelona;Barcelona;5;7;0;0;Java
jdmartinez;Barcelona;Barcelona;1;7;1;17;C#
bedomo;Barcelona;Barcelona;0;7;0;0;Java
pereorga;Barcelona;Barcelona;13;7;44;170;CSS
GuiuRocafort;Barcelona, Spain;Barcelona;2;7;0;2;Shell
kiketid;Barcelona;Barcelona;0;7;0;0;Ruby
ignasi;Barcelona;Barcelona;18;7;2;684;Java
shengpingwu;Barcelona;Barcelona;0;7;0;11;Batchfile
ferxts;Barcelona;Barcelona;1;7;0;10;JavaScript
ngunsu;Barcelona, Spain;Barcelona;1;7;2;14;C++
SantiJacomet;Barcelona;Barcelona;0;7;0;0;
galaxyfeeder;Barcelona, Catalonia;Barcelona;1;7;0;21;Java
thomasgallagher;Barcelona, Spain;Barcelona;17;7;8;56;Ruby and Objective-C
Jergar92;Terrassa - Barcelona - Spain;Barcelona;2;7;0;0;C
casasin;Barcelona/Santa Coloma de Queralt;Barcelona;18;7;7;5;Python
LopezRegaladoFj;Barcelona;Barcelona;0;7;0;0;Batchfile
emtypefoundry;Barcelona;Barcelona;2;7;0;0;HTML and Python
xborrell;Caldes de Montbui, Catalunya;Catalunya;0;7;0;0;C#
UngarMax;Catalonia;Catalunya;2;7;0;4;C#
vmolina;Barcelona;Barcelona;0;7;0;6;Python and JavaScript
chris-y-meyers;Barcelona;Barcelona;2;7;0;0;ApacheConf
jlrobles;El Prat del Llobregat, Barcelona, Spain;Barcelona;1;7;0;0;CSS
jimi75;Barcelona;Barcelona;0;7;0;2;CSS
mpedrera;Barcelona, Spain;Barcelona;5;7;14;46;CoffeeScript
andresmr;Barcelona;Barcelona;0;7;0;8;Java
lluisruscalleda;barcelona;Barcelona;2;7;0;0;Java and Prolog
ronnylt;Barcelona, Spain;Barcelona;51;7;142;488;Go
ganguera;Barcelona;Barcelona;2;7;4;2;Python
xhaju;Barcelona;Barcelona;2;7;0;1;CSS
fran242;Barcelona, Catalunya;Barcelona;1;7;0;0;ApacheConf
abertranb;Barcelona;Barcelona;5;7;1;7;JavaScript
askainet;Barcelona (Spain);Barcelona;0;7;2;6;Lua
dpoquet;Barcelona;Barcelona;2;7;0;3;CSS
eballetbo;Barcelona;Barcelona;5;7;12;10;Shell
pvhee;Barcelona;Barcelona;16;7;40;39;JavaScript
Catmacey;Barcelona. Spain;Barcelona;1;7;15;1;C
kalymero;Barcelona (Spain);Barcelona;5;7;10;0;Python
xavi-0210-stucom;Barcelona;Barcelona;0;7;0;0;HTML
mairasala;Barcelona;Barcelona;0;7;0;0;HTML
jodersus;Barcelona, Spain;Barcelona;1;7;0;1;
D3r3ck;Barcelona;Barcelona;9;7;14;2;PHP
yosvelquintero;Barcelona, Spain;Barcelona;2;7;1;3;JavaScript
Malkitti;Barcelona;Barcelona;0;7;0;1;Java
leonardo-chronicles;Barcelona;Barcelona;1;7;0;5;HTML
Hammandsoul;Barcelona;Barcelona;0;7;0;0;R
albertjuhe;Barcelona;Barcelona;4;7;31;5;CSS
di36ofp;Barcelona;Barcelona;7;7;3;6;JavaScript
deibeat74;Barcelona;Barcelona;0;7;0;0;CSS
xplanes;Barcelona;Barcelona;1;7;2;4;C++
NicolasPK;Barcelona, Spain;Barcelona;3;7;0;12;
jsanchezramos;Barcelona;Barcelona;7;7;6;19;JavaScript
jmsallan;Terrassa - Barcelona;Barcelona;1;7;3;0;R
theguitxo;Tarragona, Spain;Tarragona;0;7;0;0;Java
threenary;Barcelona;Barcelona;1;7;0;0;CSS
golive;Barcelona;Barcelona;13;6;89;766;Ruby
kdubezerra;Barcelona, Spain;Barcelona;2;6;0;1;Makefile
Leusev;Girona;Gerona;0;6;0;3;PHP
mmalagelada;Girona;Gerona;0;6;0;0;
sangar82;Girona;Gerona;13;6;62;88;PHP
smarmengol;SABADELL (CATALONIA);Catalunya;5;6;29;1;C++
mm2;Catalonia;Catalunya;7;6;94;2;Batchfile
thomasklein;Barcelona;Barcelona;30;6;38;174;JavaScript
santmarti;Barcelona;Barcelona;1;6;0;0;Max
gratiangaga;Barcelona;Barcelona;0;6;0;0;Python
aleixpellicer;Barcelona;Barcelona;11;6;0;1;CSS
nye;Barcelona;Barcelona;1;6;2;83;JavaScript
XavierGimenez;Barcelona, Catalonia;Barcelona;4;6;5;4;JavaScript
ahernandezlopez;Barcelona;Barcelona;14;6;154;36;Objective-C
adrianonco;Barcelona, Spain;Barcelona;8;6;0;7;CSS and JavaScript
TriunityStudios;Barcelona;Barcelona;5;6;2;0;Game Maker Language and NSIS
FerranMartin;Barcelona;Barcelona;4;6;0;13;Ruby
MichaelGradek;Barcelona;Barcelona;1;6;0;13;HTML
cgpijuan;Barcelona;Barcelona;0;6;0;0;R and HTML
jmangas;Barcelona;Barcelona;0;6;0;3;JavaScript
gbasile;Barcelona;Barcelona;14;6;19;65;Objective-C
klander;Barcelona;Barcelona;5;6;0;2;Makefile
John-Lluch;Barcelona;Barcelona;175;6;432;14;Objective-C and Ruby
mpuig;Barcelona, Spain;Barcelona;4;6;15;190;Python
elmika;Barcelona - Spain;Barcelona;0;6;0;4;CSS
ixavy;Barcelona (Spain);Barcelona;1;6;2;5;Objective-C and Swift
jcondominas;Barcelona;Barcelona;11;6;0;47;Java
prasadaparna;Barcelona;Barcelona;0;6;0;0;
kocakafa;Barcelona;Barcelona;7;6;4;6;HTML
xavicolomer;Barcelona;Barcelona;0;6;1;8;Python
fraguada;Barcelona, Spain;Barcelona;15;6;21;45;CSS
fra82;Barcelona;Barcelona;0;6;0;0;Java
kevin92dev;Barcelona;Barcelona;0;6;0;0;CSS
ermengolbota;Barcelona;Barcelona;0;6;0;0;
luigdima;Barcelona;Barcelona;6;6;0;113;JavaScript
hibanlosano;Barcelona;Barcelona;1;6;0;0;
slobadx;Barcelona;Barcelona;1;6;0;1;
agustisanchez;Barcelona;Barcelona;0;6;0;1;Java
tony2nite;Barcelona, Spain;Barcelona;4;6;14;42;JavaScript
xaviercortada;Barcelona - SPAIN;Barcelona;0;6;0;0;CSS
OriolPastor;Barcelona;Barcelona;8;6;0;0;C
bertex;Barcelona;Barcelona;0;6;2;0;CSS
jordim;Lleida, Spain;Lleida;12;6;2;153;Objective-C and Python
neburs;Barcelona;Barcelona;2;6;1;0;PHP
txeo;Barcelona;Barcelona;0;6;1;1;C
ecommercebarcelona;Barcelona;Barcelona;0;6;0;0;CSS
pgrau;Barcelona;Barcelona;2;6;0;0;PHP
juanvy03;Terrassa, Barcelona.;Barcelona;0;6;0;0;Perl
glcj;Barcelona, Edo. Anzoátegui, Venezuela;Barcelona;0;6;1;4;Java
jrom;Barcelona;Barcelona;59;6;78;153;Ruby
genispr;Barcelona;Barcelona;0;6;0;0;CSS
tokyographer;Barcelona;Barcelona;0;6;0;1;CSS
vrouet;Barcelona;Barcelona;0;6;0;0;HTML
valldu;Barcelona;Barcelona;0;6;0;0;JavaScript
nkoub;Barcelona, Spain;Barcelona;2;6;51;11;Python and TeX
pereferrera;Barcelona;Barcelona;40;6;184;19;Java
cokarmando;Barcelona;Barcelona;0;6;0;0;PHP
albertoamo;Barcelona;Barcelona;1;6;0;1;CSS
holaefraineduardo;Barcelona;Barcelona;0;6;0;0;JavaScript and PHP
namaris;Barcelona;Barcelona;0;6;0;0;CSS
valoresymarketing;Barcelona;Barcelona;0;6;0;0;HTML and CSS
DZPM;Barcelona;Barcelona;40;6;0;116;Python
alvarovelezgalvez;Barcelona;Barcelona;1;6;3;0;HTML
Sensing-Control-DevTeam;Barcelona;Barcelona;0;6;0;0;C# and Java
ngalanis;Barcelona;Barcelona;0;6;0;4;Batchfile
JuanGaleano;Barcelona, Spain;Barcelona;0;6;4;1;R
ilia510;Barcelona & US;Barcelona;0;6;0;4;Objective-C
TecnoLogicsIB;l'Hospitalet de Llobregat - Barcelona;Barcelona;0;6;0;0;Arduino and Processing
miquellaboria;Terrassa, Barcelona, Catalonia;Barcelona;0;6;0;3;Objective-C
jlferrer;Barcelona, Spain;Barcelona;5;6;0;9;Ruby
sergirusi;Barcelona;Barcelona;1;6;0;0;JavaScript
c990802;Barcelona, Spain;Barcelona;5;6;0;16;JavaScript
gnatok;Barcelona;Barcelona;10;6;10;344;Ruby
ipereziriarte;Barcelona, Spain;Barcelona;17;6;18;347;Java
gbarba;Barcelona, Catalunya;Barcelona;4;6;6;39;Python
pescu25;Barcelona;Barcelona;0;6;0;2;HTML
maneta;Barcelona;Barcelona;12;6;0;8;Ruby
mariobrassescogarcia;Barcelona;Barcelona;0;6;0;0;
marcmora;Barcelona;Barcelona;0;6;0;3;Ruby and Swift
davidsantosmerino;Barcelona;Barcelona;0;6;0;9;CSS
guillemf;Barcelona;Barcelona;1;6;0;0;Objective-C
yukideluxe;Barcelona;Barcelona;32;6;5;25;Ruby
albertomoral;Barcelona;Barcelona;1;6;0;1;
hughesevoanth;Barcelona, Spain;Barcelona;0;6;0;0;
joan-trabal;Barcelona, Catalonia.;Barcelona;0;6;0;0;
LoPoal;Barcelona;Barcelona;1;5;0;0;C and Python
rbartolomeirb;Barcelona;Barcelona;0;5;0;0;PHP
ekiekiekitapang;Barcelona;Barcelona;0;5;0;0;
danielmacho72;Barcelona, ES;Barcelona;3;5;0;10;Ruby
sergilazaro;Barcelona;Barcelona;3;5;4;85;C#
jlyda;Barcelona;Barcelona;0;5;0;0;Python
hectorcanto;Barcelona, Spain;Barcelona;1;5;1;29;Python
murbano83;Vilafranca del Penedès, Barcelona, Spain;Barcelona;0;5;0;11;JavaScript
edugarciabdn;Badalona ( Barcelona);Barcelona;0;5;0;0;Java and HTML
xavieraijon;Barcelona;Barcelona;2;5;0;7;JavaScript
DavidGallardo;Barcelona;Barcelona;0;5;0;7;CSS
aleixverges;Barcelona;Barcelona;2;5;0;6;PHP
sercomi;Barcelona;Barcelona;0;5;0;1;JavaScript
fcastells;Barcelona;Barcelona;0;5;0;0;C#
m-sanchez;Barcelona;Barcelona;0;5;0;0;CSS
YoannLeGoff;Barcelona, Catalunya;Barcelona;0;5;1;2;
santihbc;Barcelona, Spain;Barcelona;14;5;19;831;JavaScript
AlbertHerrera;Barcelona;Barcelona;0;5;0;0;CSS
marksprogramming;Spain,Barcelona;Barcelona;0;5;0;0;Java
mvazquezc;Barcelona;Barcelona;0;5;2;7;CSS
rodicafazakas;Barcelona;Barcelona;0;5;0;0;HTML and R
mariosanchez;Barcelona;Barcelona;1;5;0;0;
a-p-co;Barcelona;Barcelona;0;5;0;22;JavaScript
medinlu;Barcelona;Barcelona;0;5;0;35;JavaScript
javiexpo;Barcelona, Spain;Barcelona;0;5;0;1;
sergiovelayos;Barcelona;Barcelona;0;5;0;3;CSS
pablochacin;Barcelona, Spain;Barcelona;4;5;0;23;Java
amelendres;BARCELONA;Barcelona;1;5;0;0;CSS
murtra;Girona, Spain;Gerona;7;5;0;4;Ruby
MarioTerron157;Girona, España;Gerona;0;5;0;1;CSS
lastpoke;Girona;Gerona;1;5;0;1;CSS
albertgallego;Girona;Gerona;0;5;0;1;ApacheConf
ericalarcon;Lleida;Lleida;1;5;0;0;Visual Basic
carl0FF;Barcelona;Barcelona;0;5;2;5;Cucumber
jcanocan;Barcelona;Barcelona;5;5;3;0;HTML and Python
ccarrizosa;Barcelona;Barcelona;1;5;0;3;Shell
marticols;Barcelona;Barcelona;0;5;2;1;CSS and HTML
jbonette;Barcelona;Barcelona;1;5;0;0;CSS
morecar;Barcelona;Barcelona;1;5;0;0;Java
iddqd89;Barcelona;Barcelona;0;5;0;0;C++
dacacioa;Barcelona, Spain;Barcelona;10;5;0;8;Shell and Python
jordimartos;Barcelona, españa;Barcelona;2;5;2;3;C#
Kitton;Barcelona, Spain;Barcelona;0;5;0;28;CSS
xavierllr;Barcelona;Barcelona;0;5;0;0;C
TexcocoMedia;Barcelona / México;Barcelona;0;5;0;0;Python
povmaniaco;Barcelona- Spain;Barcelona;4;5;1;9;Python
luskaner;L'Hospitalet de llobregat, Barcelona, Catalonia, Spain;Barcelona;2;5;0;0;PHP
argeminis;Sentmenat, Barcelona (SPAIN);Barcelona;0;5;0;0;Java and Makefile
davidgit;Barcelona, Catalonia;Barcelona;23;5;13;89;Python
alexarraiza;Barcelona;Barcelona;3;5;0;32;Java
calcosares;Barcelona;Barcelona;0;5;0;0;
jpieres;Barcelona;Barcelona;3;5;0;0;Ruby
Rafael-Caro;Barcelona;Barcelona;0;5;0;0;Python and R
joseraya;Barcelona;Barcelona;26;5;1;17;JavaScript
Naimikan;Barcelona, Barcelona;Barcelona;0;5;0;0;JavaScript
Gwillink;Barcelona, London, Amsterdam;Barcelona;3;5;1;385;Python
juanfraferca;Barcelona, Spain;Barcelona;0;5;0;0;Java
lusob;Barcelona;Barcelona;11;5;84;22;JavaScript
guillemsalas;Barcelona;Barcelona;1;5;0;5;JavaScript
saravilella;Barcelona;Barcelona;0;5;0;0;CSS
WholeGenix;Barcelona;Barcelona;0;5;0;0;Java
jrosell;Aiguafreda, Barcelona;Barcelona;6;5;0;85;CSS
leynar;Barcelona;Barcelona;3;5;0;26;JavaScript
clickedu-amonguillot;Barcelona;Barcelona;0;5;0;0;
Alegege;Barcelona;Barcelona;3;5;1;7;C#
oriolgm;Barcelona;Barcelona;6;5;5;6;PHP
mfcanovas;Barcelona;Barcelona;5;5;2;2;Batchfile
flaquir4;Barcelona;Barcelona;1;5;0;5;Java
RaulDev;Mataró, Barcelona - Spain;Barcelona;0;5;0;1;
mangakid;barcelona;Barcelona;0;5;0;1;CSS
Raxe88;Catalunya;Catalunya;0;5;0;0;Lua
CherryAnt;Catalonia;Catalunya;2;5;0;19;CSS
ARION94;Molins de Rei, Catalunya;Catalunya;0;5;0;1;Visual Basic
davidpenn;Barcelona, Spain;Barcelona;2;5;0;35;CoffeeScript
vfabregat;Barcelona, Spain;Barcelona;6;5;1;11;C#
gcleaves;Barcelona, Spain;Barcelona;1;5;0;3;Shell
cesc86;Tarragona, Spain;Tarragona;0;5;0;0;Haskell and Makefile
twiindan;Barcelona;Barcelona;6;5;4;3;Python
msanchezd;Barcelona;Barcelona;0;5;0;0;CSS
jponsp;Girona;Gerona;0;4;0;0;Shell
margabit;Barcelona;Barcelona;0;4;0;2;HTML
dcanetma;Barcelona;Barcelona;2;4;17;32;Shell
saradoe;Barcelona;Barcelona;2;4;0;0;CoffeeScript
juankadiaz;Tarragona - Salou - Barcelona;Barcelona;7;4;3;6;CSS
rpinolf;Barcelona, Spain;Barcelona;0;4;0;14;C#
meniossin;Barcelona;Barcelona;2;4;0;0;
NBengoetxea;Barcelona;Barcelona;0;4;0;0;
adnam;Barcelona, Spain;Barcelona;18;4;39;32;Python
nkundiushuti;Barcelona;Barcelona;4;4;3;26;C++
barbanero;Barcelona;Barcelona;15;4;4;64;Java
jaznow;Barcelona;Barcelona;0;4;0;31;Shell
pauarge;Barcelona;Barcelona;2;4;1;0;C++ and Python
bfunky;Barcelona;Barcelona;0;4;0;0;CSS
ealmirall;Barcelona;Barcelona;0;4;0;0;Julia
carlostomas;Barcelona;Barcelona;1;4;0;1;CSS
CoolWind;Catalonia, Spain;Catalunya;0;4;0;11;
marcel-bariou;Catalunya;Catalunya;0;4;0;0;CSS
JordiCamps;Igualada, Catalunya;Catalunya;0;4;0;1;CSS and JavaScript
lujop;Aiguaviva, Girona, Catalonia;Catalunya;1;4;3;48;CSS
rgallart101;Catalunya;Catalunya;0;4;0;0;Python
gerard-mailtrack;Barcelona;Barcelona;0;4;0;0;CSS
meirinf;Barcelona;Barcelona;1;4;0;0;CSS
eloipuertas;Barcelona;Barcelona;56;4;43;8;C#
duferdev;Barcelona;Barcelona;1;4;0;1;HTML
xavigomez;Barcelona, SPAIN;Barcelona;0;4;0;1;HTML
edrevo;Barcelona;Barcelona;18;4;3;19;Scala
dtarda;Barcelona;Barcelona;2;4;1;4;CSS and JavaScript
roldanpau;Barcelona, Spain;Barcelona;0;4;0;1;Awk
Miz85;Barcelona;Barcelona;2;4;2;21;JavaScript
smvarela;Barcelona;Barcelona;0;4;0;0;CoffeeScript and CSS
juguerre;Barcelona;Barcelona;0;4;0;0;Groovy
thinkink;Monistrol de Montserrat - Barcelona;Barcelona;0;4;0;13;PHP
DiegoPomares;Barcelona, Spain;Barcelona;0;4;0;0;Groff
spvernet;Barcelona;Barcelona;6;4;0;1;ApacheConf
kamidar;Barcelona;Barcelona;0;4;0;0;
valls;Barcelona;Barcelona;6;4;0;23;JavaScript
jartes;Barcelona;Barcelona;21;4;0;175;PHP
NuriaQueralt;Barcelona;Barcelona;0;4;0;4;Java
pierocampa;Barcelona, Spain;Barcelona;0;4;0;0;Java and Shell
rafamarquezv;Barcelona;Barcelona;0;4;0;0;Java
jaumerq;Barcelona;Barcelona;1;4;1;7;Python and Shell
xmorales;Barcelona;Barcelona;2;4;0;6;HTML
Ruekov;Lleida;Lleida;4;4;2;11;C
jeflopo;Barcelona;Barcelona;0;4;0;5;Python
niallamas;Barcelona;Barcelona;0;4;0;0;
AndreuCriquet;Barcelona;Barcelona;1;4;0;0;CSS
ferranorriols;Barcelona;Barcelona;3;4;3;7;PHP
cristina-elespacio;Barcelona;Barcelona;1;4;0;1;
lopezalb;Barcelona;Barcelona;0;4;0;0;
